,netspend,volume,packs,brand,market,region,store,gweight,date
357,4.07,8.04,3,brand_11,market_1,region_6,store_3,12059,2021-08-31
358,12.38,2.63,1,brand_25,market_3,region_2,store_4,36212,2022-06-27
359,2.22,7.573,5,brand_10,market_4,region_2,store_2,6695,2024-07-18
360,14.6,16.787,3,brand_13,market_3,region_1,store_3,20409,2020-08-25
361,4.79,3.534,4,brand_14,market_5,region_1,store_1,10412,2020-07-24
362,12.08,14.689,5,brand_6,market_1,region_1,store_3,43636,2022-12-05
363,5.64,5.459,1,brand_20,market_1,region_7,store_3,25860,2020-02-16
364,8.0,4.213,5,brand_6,market_5,region_3,store_1,44647,2022-12-09
365,8.15,1.372,4,brand_21,market_1,region_3,store_4,16649,2020-01-22
366,1.49,16.675,1,brand_6,market_5,region_6,store_2,13642,2021-03-30
367,1.33,18.12,5,brand_14,market_3,region_5,store_3,40443,2024-08-11
368,15.05,3.739,2,brand_5,market_2,region_2,store_1,32554,2022-01-20
369,19.3,9.684,2,brand_1,market_3,region_1,store_2,32549,2024-04-07
370,11.45,10.47,5,brand_8,market_5,region_4,store_3,49618,2020-12-29
371,13.16,2.882,5,brand_4,market_4,region_4,store_3,20696,2023-11-27
372,11.01,4.244,1,brand_5,market_4,region_3,store_2,7915,2023-11-11
373,2.38,17.147,5,brand_25,market_1,region_7,store_4,16904,2021-04-19
374,19.84,3.963,3,brand_30,market_3,region_6,store_4,29568,2020-03-02
375,19.32,13.235,2,brand_27,market_2,region_6,store_2,36144,2022-04-09
376,19.77,14.457,1,brand_1,market_1,region_5,store_1,20058,2022-10-02
377,1.47,12.853,1,brand_16,market_3,region_6,store_2,39411,2021-07-17
378,4.75,12.179,1,brand_14,market_2,region_1,store_1,11068,2021-09-07
379,19.5,5.598,4,brand_6,market_5,region_4,store_4,44609,2022-12-10
380,18.64,15.693,2,brand_25,market_3,region_6,store_1,42131,2022-10-14
381,17.11,17.967,4,brand_9,market_1,region_3,store_2,5761,2024-12-13
382,12.91,13.32,1,brand_17,market_1,region_5,store_1,20909,2020-08-06
383,18.37,18.288,3,brand_25,market_1,region_5,store_3,42887,2023-03-07
384,13.08,9.089,2,brand_18,market_2,region_3,store_1,18845,2021-07-20
385,1.99,12.552,4,brand_23,market_3,region_6,store_2,27751,2022-07-10
386,13.29,11.824,1,brand_1,market_5,region_3,store_3,9688,2021-12-27
387,16.13,14.78,5,brand_13,market_5,region_4,store_3,17320,2020-06-12
388,12.93,3.427,4,brand_12,market_4,region_1,store_1,22182,2022-01-13
389,15.4,10.346,3,brand_14,market_5,region_4,store_4,4602,2023-06-14
390,18.57,5.404,3,brand_23,market_5,region_5,store_3,2865,2024-10-27
391,11.79,10.67,2,brand_13,market_4,region_6,store_2,3210,2024-05-14
392,7.59,13.531,2,brand_8,market_1,region_4,store_2,43183,2022-11-05
393,17.96,14.447,4,brand_24,market_3,region_1,store_2,7809,2022-06-06
394,2.86,14.492,4,brand_24,market_2,region_4,store_2,16281,2022-12-08
395,4.32,4.665,3,brand_12,market_3,region_1,store_3,28297,2021-03-07
396,16.05,16.573,2,brand_15,market_4,region_5,store_1,19485,2021-08-23
397,16.75,2.613,4,brand_1,market_1,region_1,store_2,16668,2022-10-08
398,12.71,14.258,2,brand_11,market_1,region_1,store_3,11643,2021-09-11
399,1.96,4.569,5,brand_24,market_3,region_5,store_3,48068,2022-07-28
400,8.26,8.088,4,brand_4,market_4,region_1,store_1,34315,2024-11-06
401,12.53,6.096,3,brand_1,market_1,region_1,store_4,17282,2022-06-28
402,14.62,14.735,2,brand_4,market_3,region_2,store_1,30191,2024-01-13
403,6.85,9.387,2,brand_3,market_4,region_1,store_2,21233,2021-10-02
404,3.22,16.655,4,brand_9,market_3,region_6,store_4,8383,2023-06-17
405,14.31,2.889,4,brand_20,market_4,region_6,store_3,26143,2024-06-03
406,14.94,6.231,5,brand_4,market_4,region_1,store_3,15136,2020-07-22
407,14.56,11.485,1,brand_16,market_3,region_3,store_4,43756,2022-01-07
408,10.45,8.424,2,brand_2,market_4,region_5,store_3,11917,2020-08-07
409,19.94,13.005,3,brand_6,market_5,region_3,store_4,9952,2020-04-18
410,10.74,15.376,3,brand_16,market_1,region_3,store_4,22815,2023-06-19
411,9.64,2.17,2,brand_30,market_5,region_7,store_3,38662,2020-07-25
412,14.9,12.19,4,brand_30,market_5,region_5,store_3,25409,2021-07-26
413,9.98,12.652,5,brand_12,market_5,region_2,store_1,40733,2023-01-17
414,7.26,19.439,1,brand_11,market_2,region_5,store_3,9255,2023-09-24
415,16.31,1.839,3,brand_22,market_2,region_7,store_3,33813,2022-04-16
416,3.55,5.128,4,brand_13,market_5,region_7,store_2,20424,2024-09-26
417,13.82,8.348,2,brand_7,market_4,region_1,store_2,46857,2024-03-07
418,1.01,8.716,1,brand_16,market_2,region_1,store_4,49783,2022-11-01
419,11.2,13.959,2,brand_2,market_4,region_5,store_4,10769,2021-10-17
420,16.33,3.494,5,brand_11,market_2,region_7,store_4,15294,2020-09-15
421,2.35,17.754,4,brand_2,market_2,region_5,store_1,28410,2021-04-17
422,12.87,16.546,2,brand_25,market_1,region_2,store_3,5846,2022-09-27
423,9.17,12.122,2,brand_13,market_4,region_1,store_3,22839,2022-11-22
424,13.13,10.783,1,brand_8,market_5,region_5,store_3,37790,2023-04-22
425,11.69,11.324,3,brand_13,market_1,region_3,store_2,37753,2020-09-20
426,2.7,12.384,3,brand_18,market_5,region_4,store_2,24711,2024-01-08
427,11.55,17.578,1,brand_25,market_1,region_5,store_2,8867,2021-12-04
428,19.27,10.395,2,brand_13,market_5,region_4,store_4,36131,2020-04-08
429,11.13,18.972,4,brand_23,market_2,region_1,store_2,25838,2022-07-27
430,6.51,7.76,3,brand_26,market_2,region_5,store_4,18996,2022-07-01
431,8.91,3.243,2,brand_14,market_1,region_3,store_1,47908,2024-02-14
432,8.3,2.009,3,brand_25,market_2,region_7,store_3,41064,2021-09-19
433,3.12,16.377,3,brand_16,market_4,region_7,store_2,46610,2024-11-05
434,8.7,3.28,3,brand_14,market_1,region_4,store_4,3823,2021-11-12
435,15.51,5.374,1,brand_20,market_5,region_2,store_2,31377,2023-04-27
436,3.23,13.366,2,brand_4,market_5,region_3,store_4,44295,2021-05-09
437,4.47,14.938,4,brand_23,market_5,region_5,store_3,39443,2022-07-08
438,19.69,18.638,3,brand_28,market_2,region_2,store_1,22488,2024-03-10
439,12.62,1.887,2,brand_8,market_5,region_5,store_4,31034,2021-10-05
440,4.31,3.232,4,brand_22,market_4,region_2,store_4,25819,2024-05-31
441,18.62,10.757,5,brand_4,market_1,region_1,store_4,37290,2021-09-03
442,16.83,9.426,4,brand_7,market_4,region_1,store_3,16642,2023-07-11
443,8.82,4.862,1,brand_26,market_3,region_4,store_1,37602,2022-05-08
444,19.75,15.689,4,brand_23,market_3,region_5,store_3,38304,2024-08-24
445,2.54,12.175,2,brand_30,market_4,region_2,store_2,31490,2024-06-13
446,11.98,11.629,2,brand_15,market_3,region_6,store_3,4329,2020-06-04
447,10.28,14.752,2,brand_3,market_2,region_4,store_4,27977,2024-07-20
448,2.7,9.602,2,brand_23,market_4,region_1,store_1,27998,2022-11-08
449,5.84,9.45,5,brand_30,market_1,region_4,store_4,7795,2021-03-09
450,9.39,6.998,5,brand_8,market_3,region_2,store_4,19944,2024-03-30
451,11.31,10.079,5,brand_16,market_2,region_6,store_1,16076,2022-10-01
452,3.73,14.49,1,brand_7,market_2,region_6,store_2,2114,2022-06-09
453,19.33,11.292,1,brand_26,market_1,region_7,store_3,40317,2020-08-26
454,15.19,6.816,3,brand_19,market_4,region_6,store_1,13244,2021-12-22
455,13.04,4.606,2,brand_16,market_4,region_6,store_4,4159,2024-06-30
456,13.49,18.991,1,brand_18,market_5,region_7,store_2,46891,2020-12-10
457,6.0,8.173,3,brand_15,market_5,region_3,store_4,44525,2024-12-19
458,16.84,3.235,1,brand_14,market_2,region_4,store_4,5753,2021-03-02
459,11.81,16.533,3,brand_4,market_4,region_5,store_3,3070,2023-04-29
460,7.47,14.359,5,brand_7,market_5,region_2,store_1,30775,2022-01-08
461,15.93,16.752,4,brand_21,market_1,region_2,store_2,32963,2023-10-20
462,6.31,18.961,4,brand_18,market_1,region_2,store_1,43127,2021-12-01
463,14.92,3.922,1,brand_26,market_3,region_2,store_2,26131,2021-02-27
464,2.79,2.466,2,brand_29,market_5,region_5,store_2,14429,2023-09-14
465,2.54,14.672,2,brand_15,market_4,region_1,store_2,2349,2022-10-27
466,19.87,5.268,5,brand_28,market_1,region_3,store_3,27928,2021-09-21
467,8.27,15.812,5,brand_26,market_4,region_7,store_2,19165,2023-05-17
468,13.78,9.924,1,brand_11,market_1,region_5,store_1,5890,2022-01-02
469,19.66,2.906,4,brand_4,market_3,region_3,store_4,37818,2023-07-17
470,14.83,4.208,5,brand_2,market_4,region_4,store_2,1899,2022-12-24
471,2.49,3.727,3,brand_11,market_1,region_4,store_4,41800,2022-04-24
472,18.64,5.869,5,brand_27,market_3,region_1,store_1,9586,2021-05-31
473,1.16,15.437,5,brand_21,market_5,region_3,store_1,49614,2022-10-03
474,3.31,18.475,2,brand_4,market_3,region_1,store_3,33999,2021-07-20
475,15.13,12.537,5,brand_27,market_2,region_6,store_3,20068,2020-12-10
476,2.5,1.787,4,brand_3,market_2,region_6,store_1,3291,2023-03-11
477,10.98,2.589,4,brand_9,market_5,region_4,store_3,11007,2022-05-06
478,3.1,6.667,3,brand_21,market_3,region_1,store_3,7530,2020-11-05
479,13.72,14.224,3,brand_15,market_4,region_5,store_1,42710,2023-08-30
480,7.09,6.45,3,brand_13,market_4,region_2,store_1,8690,2024-03-18
481,12.21,5.683,5,brand_28,market_5,region_2,store_1,9083,2022-09-08
482,15.37,14.862,3,brand_14,market_5,region_4,store_4,15085,2024-01-16
483,2.34,13.87,2,brand_20,market_2,region_1,store_2,18847,2024-05-13
484,3.41,13.11,1,brand_29,market_3,region_3,store_4,15718,2024-05-15
485,9.11,7.673,2,brand_23,market_4,region_7,store_3,34749,2022-05-20
486,18.91,18.138,1,brand_22,market_1,region_6,store_4,28615,2024-03-24
487,18.1,7.061,5,brand_1,market_1,region_3,store_2,8947,2023-01-08
488,18.69,15.42,3,brand_5,market_1,region_4,store_1,49774,2023-07-05
489,11.95,19.609,4,brand_5,market_5,region_7,store_1,29286,2024-05-30
490,1.84,15.786,1,brand_8,market_3,region_4,store_1,20793,2024-07-02
491,9.7,5.707,4,brand_12,market_2,region_2,store_4,10739,2021-04-15
492,16.78,11.612,2,brand_21,market_4,region_1,store_2,32464,2024-10-30
493,1.18,4.379,5,brand_22,market_1,region_2,store_3,40644,2024-09-07
494,11.11,12.948,2,brand_24,market_5,region_4,store_4,27491,2023-10-17
495,11.76,6.961,5,brand_13,market_2,region_1,store_2,24928,2023-08-31
496,5.68,15.044,4,brand_30,market_2,region_2,store_3,36117,2022-02-23
497,3.22,18.948,2,brand_11,market_1,region_6,store_4,32010,2023-11-05
498,2.14,4.499,4,brand_24,market_1,region_4,store_3,1888,2024-05-18
499,12.07,17.405,2,brand_8,market_4,region_3,store_1,49748,2022-07-18
500,16.22,7.76,4,brand_3,market_5,region_5,store_3,16442,2024-01-13
501,16.54,10.326,2,brand_11,market_3,region_3,store_4,18146,2023-12-28
502,12.33,14.773,4,brand_15,market_1,region_6,store_2,19534,2024-12-27
503,13.01,10.305,1,brand_16,market_4,region_2,store_2,42511,2022-07-08
504,10.53,4.304,5,brand_28,market_4,region_1,store_1,22486,2021-11-08
505,13.59,13.643,5,brand_29,market_1,region_3,store_3,16197,2024-10-06
506,11.68,16.113,4,brand_23,market_4,region_4,store_2,47716,2024-03-21
507,7.81,5.005,5,brand_3,market_3,region_4,store_4,18613,2021-07-23
508,8.85,6.623,5,brand_28,market_3,region_2,store_2,6631,2021-08-06
509,1.4,8.169,2,brand_22,market_3,region_4,store_1,46080,2024-07-21
510,2.87,18.537,2,brand_14,market_4,region_1,store_2,28387,2023-06-08
511,2.19,9.771,3,brand_14,market_4,region_4,store_1,26065,2023-03-28
512,2.09,18.449,3,brand_22,market_4,region_1,store_1,41866,2022-08-19
513,19.18,5.083,1,brand_28,market_4,region_1,store_4,43318,2024-03-22
514,15.89,10.595,2,brand_28,market_3,region_1,store_1,7025,2020-04-03
515,15.84,18.561,4,brand_24,market_3,region_5,store_3,34178,2020-04-25
516,7.09,9.611,3,brand_17,market_2,region_7,store_4,18771,2021-04-14
517,12.14,3.266,2,brand_23,market_3,region_6,store_2,43866,2021-11-02
518,18.59,3.024,2,brand_4,market_5,region_7,store_4,7457,2024-04-29
519,13.35,7.995,3,brand_17,market_2,region_4,store_2,47695,2021-11-27
520,10.98,13.576,5,brand_20,market_3,region_5,store_3,30396,2021-04-26
521,6.18,1.202,5,brand_2,market_4,region_5,store_2,11952,2020-09-15
522,18.78,7.417,5,brand_30,market_2,region_5,store_1,6792,2023-05-29
523,17.04,18.693,5,brand_9,market_4,region_5,store_1,16645,2022-03-13
524,10.9,5.683,2,brand_23,market_1,region_2,store_3,28002,2024-03-10
525,14.05,14.071,4,brand_25,market_1,region_6,store_2,24903,2020-08-16
526,6.87,19.816,3,brand_5,market_5,region_1,store_1,2327,2022-10-10
527,16.49,12.044,4,brand_14,market_1,region_2,store_3,21655,2022-06-14
528,12.64,5.772,1,brand_13,market_3,region_5,store_1,40332,2021-06-08
529,4.68,6.15,5,brand_20,market_3,region_6,store_1,47984,2020-02-29
530,4.73,7.502,2,brand_28,market_1,region_2,store_3,42273,2021-09-08
531,15.4,14.946,2,brand_29,market_4,region_3,store_2,41321,2020-10-10
532,3.47,6.372,2,brand_5,market_4,region_5,store_1,6467,2022-06-12
533,10.71,19.525,3,brand_23,market_4,region_4,store_1,14245,2022-12-15
534,6.97,12.993,3,brand_6,market_5,region_1,store_4,10293,2024-11-17
535,10.72,8.236,1,brand_22,market_3,region_7,store_1,42709,2023-08-27
536,5.56,6.55,2,brand_23,market_4,region_3,store_1,21792,2020-05-24
537,6.96,14.414,3,brand_6,market_1,region_4,store_2,6849,2024-12-15
538,11.62,16.473,3,brand_9,market_5,region_2,store_4,17254,2021-08-06
539,7.04,16.131,1,brand_7,market_3,region_3,store_3,22673,2024-06-07
540,14.13,15.884,1,brand_17,market_2,region_4,store_3,36910,2024-12-14
541,8.91,4.039,3,brand_10,market_4,region_1,store_4,12125,2020-09-23
542,10.67,7.137,5,brand_2,market_4,region_6,store_2,24872,2023-05-29
543,3.3,3.731,2,brand_22,market_1,region_1,store_3,12035,2022-06-26
544,13.25,5.093,5,brand_13,market_1,region_2,store_2,41810,2024-08-11
545,14.44,13.933,5,brand_20,market_1,region_6,store_4,39786,2024-05-03
546,3.49,1.944,4,brand_25,market_4,region_5,store_4,37003,2021-02-15
547,11.46,4.022,1,brand_26,market_1,region_6,store_4,27772,2023-11-05
548,1.46,4.44,4,brand_26,market_4,region_1,store_1,21579,2023-06-10
549,18.21,17.688,1,brand_6,market_4,region_5,store_3,12858,2022-08-27
550,13.01,7.699,2,brand_11,market_1,region_1,store_1,9776,2020-12-02
551,12.45,10.183,4,brand_25,market_5,region_3,store_2,45800,2021-02-08
552,17.46,6.264,5,brand_23,market_5,region_6,store_1,5207,2022-08-27
553,6.68,15.387,1,brand_10,market_1,region_4,store_1,8699,2024-05-14
554,8.53,9.06,1,brand_8,market_5,region_1,store_3,29589,2020-04-21
555,2.76,5.625,5,brand_2,market_4,region_5,store_4,10558,2020-01-17
556,2.45,7.12,4,brand_23,market_5,region_5,store_2,48776,2024-11-04
557,7.11,5.129,2,brand_10,market_1,region_6,store_1,43981,2024-03-19
558,19.37,18.395,2,brand_18,market_2,region_2,store_4,3704,2022-08-28
559,6.79,19.8,3,brand_17,market_4,region_2,store_3,35570,2022-07-31
560,14.55,10.996,2,brand_17,market_3,region_4,store_3,4263,2024-02-01
561,6.96,9.379,5,brand_23,market_3,region_1,store_2,16803,2021-09-20
562,8.39,10.574,1,brand_28,market_3,region_4,store_4,32046,2022-01-11
563,10.09,11.96,3,brand_3,market_3,region_1,store_1,12055,2021-10-23
564,3.63,3.109,4,brand_9,market_3,region_7,store_1,23631,2020-11-13
565,14.63,6.819,1,brand_17,market_5,region_3,store_4,27635,2023-01-13
566,17.54,16.008,3,brand_22,market_5,region_4,store_3,27661,2022-03-28
567,10.75,13.887,3,brand_25,market_1,region_3,store_2,7989,2023-09-09
568,4.85,4.387,4,brand_4,market_4,region_3,store_3,38160,2022-05-13
569,16.03,9.869,5,brand_12,market_2,region_1,store_1,34572,2023-01-18
570,7.57,14.741,2,brand_9,market_1,region_5,store_3,31291,2020-08-01
571,14.68,8.568,5,brand_6,market_2,region_7,store_1,6295,2024-01-05
572,8.21,2.74,2,brand_6,market_5,region_4,store_2,6764,2022-04-30
573,11.52,19.377,5,brand_4,market_5,region_4,store_4,36971,2022-07-02
574,19.61,4.523,1,brand_9,market_4,region_4,store_4,34089,2023-04-22
575,7.85,7.936,3,brand_17,market_2,region_5,store_2,33489,2024-10-25
576,17.86,12.392,3,brand_22,market_4,region_7,store_2,4188,2020-07-19
577,3.26,12.466,4,brand_17,market_5,region_6,store_1,28559,2021-11-18
578,6.76,18.991,2,brand_21,market_1,region_2,store_2,36860,2020-01-19
579,17.81,1.938,3,brand_17,market_2,region_2,store_1,14115,2022-07-19
580,3.84,17.53,1,brand_1,market_2,region_5,store_2,39281,2024-05-19
581,6.1,7.312,5,brand_17,market_2,region_2,store_2,37020,2022-05-17
582,16.3,19.243,5,brand_19,market_4,region_5,store_1,13523,2022-06-08
583,18.53,19.0,3,brand_2,market_4,region_1,store_3,4252,2022-12-28
584,11.2,18.496,2,brand_12,market_3,region_2,store_3,26563,2020-12-09
585,14.38,9.108,4,brand_18,market_4,region_2,store_3,14735,2020-07-12
586,11.01,9.18,3,brand_4,market_5,region_2,store_1,41375,2024-07-10
587,7.19,13.649,1,brand_5,market_5,region_5,store_4,19154,2020-08-06
588,3.86,7.882,5,brand_7,market_3,region_2,store_1,36006,2022-11-17
589,17.0,9.715,2,brand_26,market_5,region_5,store_2,37937,2022-11-29
590,9.25,8.245,3,brand_30,market_1,region_6,store_1,23709,2022-05-03
591,3.61,3.654,5,brand_28,market_4,region_2,store_3,6520,2022-12-07
592,19.55,13.269,2,brand_26,market_2,region_7,store_1,22779,2022-11-25
593,8.01,15.865,4,brand_25,market_2,region_7,store_1,18569,2022-11-12
594,15.64,17.673,3,brand_17,market_2,region_2,store_3,10047,2022-05-17
595,6.68,8.044,1,brand_12,market_1,region_6,store_2,34035,2024-08-22
596,10.38,9.061,5,brand_4,market_2,region_5,store_4,49504,2022-05-10
597,10.96,19.422,2,brand_10,market_3,region_1,store_2,20437,2023-01-04
598,18.26,7.502,3,brand_24,market_5,region_7,store_4,3747,2024-09-27
599,10.61,9.256,2,brand_2,market_3,region_2,store_3,8749,2021-04-15
600,11.88,1.029,4,brand_30,market_3,region_3,store_2,12329,2024-02-19
601,2.68,1.124,3,brand_30,market_1,region_1,store_3,47620,2020-02-08
602,7.68,4.877,5,brand_30,market_4,region_4,store_1,8915,2022-08-10
603,17.92,11.584,5,brand_23,market_4,region_4,store_1,20573,2021-07-23
604,17.42,12.57,4,brand_21,market_4,region_4,store_2,36527,2022-11-22
605,14.59,4.598,5,brand_27,market_3,region_7,store_4,2689,2021-08-23
606,5.49,10.458,5,brand_13,market_4,region_1,store_1,24822,2020-10-15
607,9.74,15.386,4,brand_20,market_3,region_2,store_4,14617,2020-04-28
608,15.38,16.378,4,brand_25,market_5,region_5,store_2,15294,2022-09-21
609,8.77,6.657,2,brand_13,market_1,region_7,store_4,13627,2022-05-29
610,9.42,17.62,4,brand_14,market_1,region_7,store_1,8096,2020-01-27
611,9.31,9.855,1,brand_29,market_4,region_6,store_1,20812,2021-02-13
612,6.87,6.651,1,brand_16,market_2,region_1,store_1,10974,2024-05-11
613,8.19,18.121,1,brand_9,market_1,region_5,store_3,13116,2023-11-21
614,15.41,12.873,1,brand_24,market_4,region_3,store_2,5545,2023-12-04
615,16.48,7.238,2,brand_7,market_2,region_5,store_2,25477,2024-02-21
616,10.94,16.27,4,brand_16,market_3,region_1,store_1,25093,2024-11-16
617,14.95,6.386,1,brand_3,market_3,region_3,store_1,22458,2021-11-13
618,9.04,6.758,4,brand_30,market_2,region_1,store_1,25118,2020-01-27
619,9.51,11.919,3,brand_27,market_2,region_1,store_1,17638,2024-11-27
620,4.19,9.824,2,brand_11,market_5,region_3,store_3,9865,2021-03-26
621,13.88,14.366,2,brand_30,market_3,region_2,store_4,49635,2021-06-26
622,17.19,2.97,5,brand_2,market_3,region_5,store_1,22147,2023-02-05
623,14.6,14.888,5,brand_19,market_5,region_1,store_1,38669,2023-02-17
624,2.75,1.851,1,brand_20,market_5,region_5,store_3,17940,2022-10-07
625,14.05,10.914,3,brand_22,market_1,region_1,store_4,6873,2020-05-13
626,8.55,16.033,5,brand_3,market_2,region_2,store_3,49963,2021-04-10
627,13.94,2.381,2,brand_30,market_2,region_5,store_3,2325,2021-08-06
628,15.12,1.493,1,brand_14,market_5,region_6,store_2,29715,2020-07-10
629,15.74,5.336,4,brand_19,market_3,region_7,store_4,11517,2020-06-16
630,13.11,13.878,4,brand_26,market_5,region_4,store_2,48849,2022-06-01
631,19.39,8.15,5,brand_20,market_5,region_3,store_2,28381,2024-05-09
632,5.73,19.905,2,brand_12,market_4,region_4,store_3,12666,2023-10-12
633,11.27,17.485,5,brand_17,market_4,region_3,store_2,47931,2022-12-09
634,2.76,7.65,2,brand_14,market_2,region_7,store_2,8644,2024-07-24
635,15.54,6.548,1,brand_22,market_3,region_4,store_2,31288,2023-06-07
636,16.9,15.301,5,brand_12,market_5,region_7,store_1,46084,2021-02-09
637,13.97,5.176,2,brand_15,market_2,region_7,store_1,48350,2022-10-28
638,9.46,3.58,1,brand_27,market_4,region_3,store_4,49335,2024-02-16
639,13.93,8.593,1,brand_14,market_2,region_6,store_4,16369,2024-03-20
640,14.81,7.233,5,brand_4,market_2,region_2,store_4,27739,2024-12-22
